Cruise,Station,Target_Asset,Start_Latitude,Start_Longitude,Start_Time,Cast,Cast_Flag,Bottom_Depth_at_Start_Position,CTD_File,CTD_File_Flag,Niskin_Bottle_Position,Niskin_Flag,CTD_Bottle_Closure_Time,CTD_Pressure,CTD_Pressure_Flag,CTD_Depth,CTD_Latitude,CTD_Longitude,CTD_Temperature_1,CTD_Temperature_1_Flag,CTD_Temperature_2,CTD_Temperature_2_Flag,CTD_Conductivity_1,CTD_Conductivity_1_Flag,CTD_Conductivity_2,CTD_Conductivity_2_Flag,CTD_Salinity_1,CTD_Salinity_2,CTD_Oxygen,CTD_Oxygen_Flag,CTD_Oxygen_Saturation,CTD_Fluorescence,CTD_Fluorescence_Flag,CTD_Beam_Attenuation,CTD_Beam_Transmission,CTD_Transmissometer_Flag,CTD_pH,CTD_pH_Flag,Discrete_Oxygen,Discrete_Oxygen_Flag,Discrete_Oxygen_Replicate_Flag,Discrete_Chlorophyll,Discrete_Phaeopigment,Discrete_Fo_Fa_Ratio,Discrete_Fluorescence_Flag,Discrete_Fluorescence_Replicate_Flag,Discrete_Phosphate,Discrete_Silicate,Discrete_Nitrate,Discrete_Nitrite,Discrete_Ammonium,Discrete_Nutrients_Flag,Discrete_Nutrients_Replicate_Flag,Discrete_Salinity,Discrete_Salinity_Flag,Discrete_Salinity_Replicate_Flag,Discrete_Alkalinity,Discrete_Alkalinity_Flag,Discrete_Alkalinity_Replicate_Flag,Discrete_DIC,Discrete_DIC_Flag,Discrete_DIC_Replicate_Flag,Discrete_pCO2,pCO2_Analysis_Temp,Discrete_pCO2_Flag,Discrete_pCO2_Replicate_Flag,Discrete_pH,pH_Analysis_Temp,Discrete_pH_Flag,Discrete_pH_Replicate_Flag,Calculated_Alkalinity,Calculated_DIC,Calculated_pCO2,Calculated_pH,Calculated_CO2aq,Calculated_Bicarb,Calculated_CO3,Calculated_Omega_C,Calculated_Omega_A
AR7-01,6,SUMO,59.9331666666667,-39.4508333333333,2016-07-10T19:49:21.000Z,6,*0000000000000100,2724,ar0701006.hex,*0000000000000100,6,*0000000000000100,2016-07-10T21:00:17.000Z,102.137,*0000000000000100,101.149,59.9332,-39.45079,4.4547,*0000000000000100,4.4513,*0000000000000100,3.297384,*0000000000000100,3.296823,*0000000000000100,34.9579,34.9549,6.5659,*0000000000000100,7.16785,,,0.1376,96.617,*0000000000000100,,,6.73,*0000000000000100,*0000000000000100,,,,,,0.731,5.842,11.828,,1.545,*0000000000000100,*0000000000001000,34.9608,*0000000000000100,*0000000000000100,2323.5,*0000000000001001,*0000000000000100,2171.1,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,
AR7-01,6,SUMO,59.9331666666667,-39.4508333333333,2016-07-10T19:49:21.000Z,6,*0000000000000100,2724,ar0701006.hex,*0000000000000100,6,*0000000000000100,2016-07-10T21:00:17.000Z,102.137,*0000000000000100,101.149,59.9332,-39.45079,4.4547,*0000000000000100,4.4513,*0000000000000100,3.297384,*0000000000000100,3.296823,*0000000000000100,34.9579,34.9549,6.5659,*0000000000000100,7.16785,,,0.1376,96.617,*0000000000000100,,,,,,,,,,,0.65,4.36,9.282,,1.577,*0000000000000100,*0000000000001000,,,,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,6,SUMO,59.9331666666667,-39.4508333333333,2016-07-10T19:49:21.000Z,6,*0000000000000100,2724,ar0701006.hex,*0000000000000100,7,*0000000000000100,2016-07-10T21:03:05.000Z,80.786,*0000000000000100,80.009,59.93318,-39.45082,4.4302,*0000000000000100,4.4299,*0000000000000100,3.292453,*0000000000000100,3.292156,*0000000000000100,34.9373,34.9342,6.6679,*0000000000000100,7.17305,,,0.1465,96.4039,*0000000000000100,,,6.922,*0000000000000100,*0000000000000100,0.024899575706343,0.059162192561234,,*0000000000000100,*0000000000000100,,,,,,,,34.9362,*0000000000000100,*0000000000000100,2322.8,*0000000000001001,*0000000000000100,2162.9,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,
AR7-01,6,SUMO,59.9331666666667,-39.4508333333333,2016-07-10T19:49:21.000Z,6,*0000000000000100,2724,ar0701006.hex,*0000000000000100,8,*0000000000000100,2016-07-10T21:06:08.000Z,41.089,*0000000000000100,40.698,59.9332,-39.45082,5.184,*0000000000000100,5.1849,*0000000000000100,3.356634,*0000000000000100,3.356537,*0000000000000100,34.9135,34.9115,6.7163,*0000000000000100,7.04649,,,0.2201,94.6458,*0000000000000100,,,6.899,*0000000000000100,*0000000000000100,0.36023703161329,0.341215167432902,,*0000000000000100,*0000000000000100,,,,,,,,34.9134,*0000000000000100,*0000000000000100,2327.1,*0000000000001001,*0000000000000100,2111.2,*0000000000000100,*0000000000000100,,,,,7.8442,25,*0000000000000100,*0000000000000100,,,,,,,,,
AR7-01,6,SUMO,59.9331666666667,-39.4508333333333,2016-07-10T19:49:21.000Z,6,*0000000000000100,2724,ar0701006.hex,*0000000000000100,9,*0000000000000100,2016-07-10T21:08:27.000Z,20.887,*0000000000000100,20.689,59.9332,-39.45081,8.0176,*0000000000000100,8.0451,*0000000000000100,3.610447,*0000000000000100,3.612526,*0000000000000100,34.857,34.8519,6.7252,*0000000000000100,6.60327,,,0.5016,88.2143,*0000000000000100,,,6.949,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8578,*0000000000000100,*0000000000000100,2326.8,*0000000000001001,*0000000000000100,2100.1,*0000000000000100,*0000000000000100,,,,,7.868,25,*0000000000000100,*0000000000000100,,,,,,,,,
AR7-01,6,SUMO,59.9331666666667,-39.4508333333333,2016-07-10T19:49:21.000Z,6,*0000000000000100,2724,ar0701006.hex,*0000000000000100,10,*0000000000000100,2016-07-10T21:10:18.000Z,14.15,*0000000000000100,14.016,59.93318,-39.45083,8.4263,*0000000000000100,8.4262,*0000000000000100,3.647712,*0000000000000100,3.647441,*0000000000000100,34.8526,34.8498,6.9014,*0000000000000100,6.54332,,,0.6741,84.492,*0000000000000100,,,7.123,*0000000000000100,*0000000000000100,1.37173830272092,0.42929615139848,,*0000000000000100,*0000000000001000,0.245,0.256,3.191,,2.086,*0000000000000100,*0000000000001000,34.8526,*0000000000000100,*0000000000000100,2327,*0000000000001001,*0000000000000100,2100.2,*0000000000000100,*0000000000000100,,,,,7.8669,25,*0000000000000100,*0000000000000100,,,,,,,,,
AR7-01,6,SUMO,59.9331666666667,-39.4508333333333,2016-07-10T19:49:21.000Z,6,*0000000000000100,2724,ar0701006.hex,*0000000000000100,10,*0000000000000100,2016-07-10T21:10:18.000Z,14.15,*0000000000000100,14.016,59.93318,-39.45083,8.4263,*0000000000000100,8.4262,*0000000000000100,3.647712,*0000000000000100,3.647441,*0000000000000100,34.8526,34.8498,6.9014,*0000000000000100,6.54332,,,0.6741,84.492,*0000000000000100,,,,,,1.32923373559436,0.485742457112404,,*0000000000000100,*0000000000001000,0.254,0.156,4.244,,1.37,*0000000000000100,*0000000000001000,,,,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,6,SUMO,59.9331666666667,-39.4508333333333,2016-07-10T19:49:21.000Z,6,*0000000000000100,2724,ar0701006.hex,*0000000000000100,11,*0000000000000100,2016-07-10T21:12:26.000Z,3.782,*0000000000000100,3.746,59.93318,-39.45084,8.4695,*0000000000000100,8.4696,*0000000000000100,3.651225,*0000000000000100,3.650958,*0000000000000100,34.8522,34.8492,6.9129,*0000000000000100,6.53703,,,0.6791,84.3857,*0000000000000100,,,7.133,*0000000000000100,*0000000000000100,1.35788540319361,0.466572735517863,,*0000000000000100,*0000000000000100,0.238,,3.289,,2.208,*0000000000000100,*0000000000000100,34.8583,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,7,HYPM,59.9721666666667,-39.5055,2016-07-11T19:24:31.000Z,7,*0000000000000100,2693,ar0701007.hex,*0000000000000100,1,*0000000000000100,2016-07-11T20:47:04.000Z,2622.445,*0000000000000100,2581.615,59.97214,-39.50542,1.5458,*0000000000000100,1.5452,*0000000000000100,3.141496,*0000000000000100,3.141083,*0000000000000100,34.9015,34.8971,6.7932,*0000000000000100,7.70351,,,0.1558,96.1808,*0000000000000100,,,7.036,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9022,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,7,HYPM,59.9721666666667,-39.5055,2016-07-11T19:24:31.000Z,7,*0000000000000100,2693,ar0701007.hex,*0000000000000100,2,*0000000000000100,2016-07-11T21:08:16.000Z,2131.673,*0000000000000100,2100.885,59.97214,-39.5054,3.0368,*0000000000000100,3.0369,*0000000000000100,3.255637,*0000000000000100,3.255305,*0000000000000100,34.9316,34.9275,6.1335,*0000000000000100,7.42044,,,0.1268,96.8797,*0000000000000100,,,6.36,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9325,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,7,HYPM,59.9721666666667,-39.5055,2016-07-11T19:24:31.000Z,7,*0000000000000100,2693,ar0701007.hex,*0000000000000100,3,*0000000000000100,2016-07-11T21:15:04.000Z,1826.899,*0000000000000100,1801.8,59.97214,-39.5054,3.3426,*0000000000000100,3.3426,*0000000000000100,3.270363,*0000000000000100,3.270021,*0000000000000100,34.9305,34.9265,6.1322,*0000000000000100,7.36499,,,0.1275,96.8642,*0000000000000100,,,6.347,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9311,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,7,HYPM,59.9721666666667,-39.5055,2016-07-11T19:24:31.000Z,7,*0000000000000100,2693,ar0701007.hex,*0000000000000100,4,*0000000000000100,2016-07-11T21:22:03.000Z,1522.27,*0000000000000100,1502.434,59.97214,-39.50542,3.6232,*0000000000000100,3.623,*0000000000000100,3.282642,*0000000000000100,3.282309,*0000000000000100,34.9291,34.9253,6.107,*0000000000000100,7.31477,,,0.1277,96.8587,*0000000000000100,,,6.298,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9303,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,7,HYPM,59.9721666666667,-39.5055,2016-07-11T19:24:31.000Z,7,*0000000000000100,2693,ar0701007.hex,*0000000000000100,5,*0000000000000100,2016-07-11T21:28:51.000Z,1217.603,*0000000000000100,1202.605,59.97214,-39.5054,3.4567,*0000000000000100,3.4566,*0000000000000100,3.25064,*0000000000000100,3.250337,*0000000000000100,34.8772,34.8737,6.6288,*0000000000000100,7.34713,,,0.1287,96.8339,*0000000000000100,,,6.818,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8774,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,7,HYPM,59.9721666666667,-39.5055,2016-07-11T19:24:31.000Z,7,*0000000000000100,2693,ar0701007.hex,*0000000000000100,6,*0000000000000100,2016-07-11T21:33:55.000Z,1014.595,*0000000000000100,1002.582,59.97214,-39.50544,3.4646,*0000000000000100,3.4642,*0000000000000100,3.242563,*0000000000000100,3.242238,*0000000000000100,34.8762,34.8727,6.7404,*0000000000000100,7.34575,,,0.1305,96.7896,*0000000000000100,,,6.923,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8784,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,7,HYPM,59.9721666666667,-39.5055,2016-07-11T19:24:31.000Z,7,*0000000000000100,2693,ar0701007.hex,*0000000000000100,7,*0000000000000100,2016-07-11T21:38:52.000Z,812.663,*0000000000000100,803.428,59.97214,-39.50541,3.5546,*0000000000000100,3.5543,*0000000000000100,3.242787,*0000000000000100,3.242482,*0000000000000100,34.8881,34.8848,6.7169,*0000000000000100,7.32904,,,0.1311,96.775,*0000000000000100,,,6.877,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8894,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,7,HYPM,59.9721666666667,-39.5055,2016-07-11T19:24:31.000Z,7,*0000000000000100,2693,ar0701007.hex,*0000000000000100,8,*0000000000000100,2016-07-11T21:44:02.000Z,609.927,*0000000000000100,603.289,59.97214,-39.50542,3.609,*0000000000000100,3.6087,*0000000000000100,3.239275,*0000000000000100,3.238973,*0000000000000100,34.895,34.8918,6.7321,*0000000000000100,7.31898,,,0.1283,96.845,*0000000000000100,,,6.843,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8959,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,7,HYPM,59.9721666666667,-39.5055,2016-07-11T19:24:31.000Z,7,*0000000000000100,2693,ar0701007.hex,*0000000000000100,9,*0000000000000100,2016-07-11T21:49:09.000Z,407.877,*0000000000000100,403.634,59.97214,-39.50544,3.6663,*0000000000000100,3.6659,*0000000000000100,3.235639,*0000000000000100,3.235353,*0000000000000100,34.8985,34.8955,6.7171,*0000000000000100,7.30861,,,0.1299,96.8042,*0000000000000100,,,6.817,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8995,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,7,HYPM,59.9721666666667,-39.5055,2016-07-11T19:24:31.000Z,7,*0000000000000100,2693,ar0701007.hex,*0000000000000100,10,*0000000000000100,2016-07-11T21:54:07.000Z,205.486,*0000000000000100,203.448,59.97214,-39.50542,3.888,*0000000000000100,3.8875,*0000000000000100,3.247619,*0000000000000100,3.247338,*0000000000000100,34.9147,34.9119,6.7172,*0000000000000100,7.26857,,,0.1372,96.6269,*0000000000000100,,,6.724,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9156,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,7,HYPM,59.9721666666667,-39.5055,2016-07-11T19:24:31.000Z,7,*0000000000000100,2693,ar0701007.hex,*0000000000000100,11,*0000000000000100,2016-07-11T21:56:56.000Z,140.698,*0000000000000100,139.324,59.97214,-39.50541,3.9696,*0000000000000100,3.9695,*0000000000000100,3.252174,*0000000000000100,3.251934,*0000000000000100,34.9173,34.9144,6.6999,*0000000000000100,7.2541,,,0.1369,96.6346,*0000000000000100,,,6.815,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9185,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,1,*0000000000000100,2016-07-12T20:20:17.000Z,2736.913,*0000000000000100,2693.63,59.76951,-39.85869,1.4669,*0000000000000100,1.4669,*0000000000000100,3.139049,*0000000000000100,3.138681,*0000000000000100,34.9017,34.8973,6.7799,*0000000000000100,7.71891,,,0.1649,95.9613,*0000000000000100,,,7.105,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9018,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,2,*0000000000000100,2016-07-12T20:35:06.000Z,2029.648,*0000000000000100,2000.843,59.7695,-39.8587,3.2085,*0000000000000100,3.2078,*0000000000000100,3.266774,*0000000000000100,3.266354,*0000000000000100,34.9317,34.9274,6.1724,*0000000000000100,7.38917,,,0.1303,96.7957,*0000000000000100,,,6.399,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.937,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,3,*0000000000000100,2016-07-12T20:41:44.000Z,1725.052,*0000000000000100,1701.788,59.7695,-39.85872,3.4644,*0000000000000100,3.464,*0000000000000100,3.276718,*0000000000000100,3.27635,*0000000000000100,34.927,34.923,6.1108,*0000000000000100,7.34327,,,0.1273,96.8687,*0000000000000100,,,6.316,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9351,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,4,*0000000000000100,2016-07-12T20:47:14.000Z,1520.09,*0000000000000100,1500.315,59.7695,-39.85868,3.6281,*0000000000000100,3.6275,*0000000000000100,3.282483,*0000000000000100,3.2821,*0000000000000100,34.923,34.9191,6.1557,*0000000000000100,7.31419,,,0.1288,96.832,*0000000000000100,,,6.358,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9237,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,5,*0000000000000100,2016-07-12T20:57:15.000Z,1011.272,*0000000000000100,999.323,59.7695,-39.85868,3.4293,*0000000000000100,3.429,*0000000000000100,3.239013,*0000000000000100,3.238695,*0000000000000100,34.8729,34.8695,6.7269,*0000000000000100,7.35225,,,0.1296,96.8136,*0000000000000100,,,6.905,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8745,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,6,*0000000000000100,2016-07-12T21:03:12.000Z,758.303,*0000000000000100,749.796,59.7695,-39.85872,3.475,*0000000000000100,3.4747,*0000000000000100,3.232545,*0000000000000100,3.232235,*0000000000000100,34.8788,34.8754,6.7507,*0000000000000100,7.34376,,,0.1292,96.8218,*0000000000000100,,,6.923,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8806,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,7,*0000000000000100,2016-07-12T21:11:35.000Z,353.015,*0000000000000100,349.394,59.7695,-39.85869,3.6172,*0000000000000100,3.6173,*0000000000000100,3.228215,*0000000000000100,3.227976,*0000000000000100,34.8916,34.8886,6.7655,*0000000000000100,7.3177,,,0.1306,96.7888,*0000000000000100,,,6.924,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8918,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,8,*0000000000000100,2016-07-12T21:16:03.000Z,181.009,*0000000000000100,179.227,59.7695,-39.8587,3.8168,*0000000000000100,3.8169,*0000000000000100,3.239527,*0000000000000100,3.239289,*0000000000000100,34.9074,34.9044,6.7247,*0000000000000100,7.28148,,,0.1368,96.6377,*0000000000000100,,,6.847,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9083,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,9,*0000000000000100,2016-07-12T21:18:26.000Z,131.786,*0000000000000100,130.504,59.76951,-39.85868,3.9088,*0000000000000100,3.9102,*0000000000000100,3.245922,*0000000000000100,3.245825,*0000000000000100,34.9125,34.9098,6.7292,*0000000000000100,7.26502,,,0.1393,96.577,*0000000000000100,,,6.844,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9156,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,10,*0000000000000100,2016-07-12T21:21:27.000Z,91.453,*0000000000000100,90.572,59.7695,-39.8587,4.0535,*0000000000000100,4.0534,*0000000000000100,3.257589,*0000000000000100,3.257316,*0000000000000100,34.9192,34.916,6.7099,*0000000000000100,7.2393,,,0.1424,96.5033,*0000000000000100,,,6.806,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9193,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,11,*0000000000000100,2016-07-12T21:24:27.000Z,60.795,*0000000000000100,60.213,59.7695,-39.8587,4.1727,*0000000000000100,4.1731,*0000000000000100,3.266411,*0000000000000100,3.266209,*0000000000000100,34.9138,34.9109,6.7301,*0000000000000100,7.21876,,,0.1526,96.2565,*0000000000000100,,,6.851,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.915,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,12,*0000000000000100,2016-07-12T21:27:57.000Z,31.117,*0000000000000100,30.822,59.7695,-39.8587,7.5188,*0000000000000100,7.492,*0000000000000100,3.56391,*0000000000000100,3.561214,*0000000000000100,34.848,34.8456,6.6732,*0000000000000100,6.67841,,,0.3075,92.6,*0000000000000100,,,6.774,*0000000000000100,*0000000000000100,0.522097158649348,0.341984625209549,,*0000000000000100,*0000000000001000,,,,,,,,34.8544,*0000000000000100,*0000000000000100,2326.6,*0000000000001001,*0000000000000100,2122.2,*0000000000000100,*0000000000000100,,,,,7.8224,25,*0000000000000100,*0000000000000100,,,,,,,,,
AR7-01,8,FLMA,59.7695,-39.8586666666667,2016-07-12T19:23:48.000Z,8,*0000000000000100,2721,ar0701008.hex,*0000000000000100,12,*0000000000000100,2016-07-12T21:27:57.000Z,31.117,*0000000000000100,30.822,59.7695,-39.8587,7.5188,*0000000000000100,7.492,*0000000000000100,3.56391,*0000000000000100,3.561214,*0000000000000100,34.848,34.8456,6.6732,*0000000000000100,6.67841,,,0.3075,92.6,*0000000000000100,,,,,,0.56265320297666,0.352145674907508,,*0000000000000100,*0000000000001000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,9,FLMB,59.7168333333333,-39.336,2016-07-13T16:20:08.000Z,9,*0000000000000100,2848,ar0701009.hex,*0000000000000100,1,*0000000000000100,2016-07-13T17:10:53.000Z,2470.277,*0000000000000100,2432.726,59.71686,-39.33601,2.8135,*0000000000000100,2.8159,*0000000000000100,3.248802,*0000000000000100,3.248653,*0000000000000100,34.9262,34.9219,6.2078,*0000000000000100,7.46171,,,0.126,96.9004,*0000000000000100,,,6.502,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.927,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,9,FLMB,59.7168333333333,-39.336,2016-07-13T16:20:08.000Z,9,*0000000000000100,2848,ar0701009.hex,*0000000000000100,2,*0000000000000100,2016-07-13T17:18:04.000Z,2163.85,*0000000000000100,2132.48,59.71686,-39.336,3.1411,*0000000000000100,3.141,*0000000000000100,3.266129,*0000000000000100,3.265757,*0000000000000100,34.9312,34.9269,6.1155,*0000000000000100,7.40144,,,0.1228,96.9766,*0000000000000100,,,6.38,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.936,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,9,FLMB,59.7168333333333,-39.336,2016-07-13T16:20:08.000Z,9,*0000000000000100,2848,ar0701009.hex,*0000000000000100,3,*0000000000000100,2016-07-13T17:24:58.000Z,1858.699,*0000000000000100,1833.063,59.71686,-39.336,3.4042,*0000000000000100,3.4037,*0000000000000100,3.277263,*0000000000000100,3.276874,*0000000000000100,34.9321,34.9279,6.0853,*0000000000000100,7.35382,,,0.123,96.9731,*0000000000000100,,,6.339,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9319,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,9,FLMB,59.7168333333333,-39.336,2016-07-13T16:20:08.000Z,9,*0000000000000100,2848,ar0701009.hex,*0000000000000100,4,*0000000000000100,2016-07-13T17:32:24.000Z,1520.557,*0000000000000100,1500.781,59.71686,-39.33598,3.6653,*0000000000000100,3.6644,*0000000000000100,3.286115,*0000000000000100,3.285707,*0000000000000100,34.9266,34.9227,6.1276,*0000000000000100,7.3074,,,0.1235,96.9615,*0000000000000100,,,6.334,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9266,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,9,FLMB,59.7168333333333,-39.336,2016-07-13T16:20:08.000Z,9,*0000000000000100,2848,ar0701009.hex,*0000000000000100,5,*0000000000000100,2016-07-13T17:42:33.000Z,1013.21,*0000000000000100,1001.237,59.71686,-39.33599,3.4871,*0000000000000100,3.4867,*0000000000000100,3.244876,*0000000000000100,3.24454,*0000000000000100,34.8807,34.8771,6.6969,*0000000000000100,7.3415,,,0.1245,96.9356,*0000000000000100,,,6.882,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.882,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,9,FLMB,59.7168333333333,-39.336,2016-07-13T16:20:08.000Z,9,*0000000000000100,2848,ar0701009.hex,*0000000000000100,6,*0000000000000100,2016-07-13T17:48:23.000Z,760.347,*0000000000000100,751.816,59.71686,-39.336,3.5353,*0000000000000100,3.5349,*0000000000000100,3.238612,*0000000000000100,3.238288,*0000000000000100,34.8862,34.8827,6.7265,*0000000000000100,7.33259,,,0.1246,96.9345,*0000000000000100,,,6.837,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8877,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,9,FLMB,59.7168333333333,-39.336,2016-07-13T16:20:08.000Z,9,*0000000000000100,2848,ar0701009.hex,*0000000000000100,7,*0000000000000100,2016-07-13T17:57:11.000Z,353.441,*0000000000000100,349.818,59.71686,-39.33598,3.6672,*0000000000000100,3.6664,*0000000000000100,3.233186,*0000000000000100,3.232845,*0000000000000100,34.8975,34.8944,6.7281,*0000000000000100,7.30849,,,0.1255,96.913,*0000000000000100,,,6.889,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8975,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR7-01,9,FLMB,59.7168333333333,-39.336,2016-07-13T16:20:08.000Z,9,*0000000000000100,2848,ar0701009.hex,*0000000000000100,8,*0000000000000100,2016-07-13T18:01:35.000Z,182.147,*0000000000000100,180.354,59.71687,-39.336,3.8198,*0000000000000100,3.8162,*0000000000000100,3.239816,*0000000000000100,3.239252,*0000000000000100,34.9071,34.9041,6.7191,*0000000000000100,7.28098,,,0.1309,96.7811,*0000000000000100,,,6.862,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9077,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
